"person_id","screening_date","arnold_fta_raw","arnold_fta","arnold_nca_raw","arnold_nca","arnold_nvca_raw","arnold_nvca","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","recid_two_year","recid_six_month","years","recidnot","recid_drug2","recid_property2","recid_stalking2","recid_trespass2","recid_traffic2","recid_voyeurism2","recid_fraud2","recid_stealing2","recid_dui2","recid_domestic2","recid_murder2","recid_M2","recid_F2","recid_drug6","recid_property6","recid_stalking6","recid_trespass6","recid_traffic6","recid_voyeurism6","recid_fraud6","recid_stealing6","recid_dui6","recid_domestic6","recid_murder6","recid_M6","recid_F6","recid_violent2","recid_domestic_violent2","recid_drug_violent2","recid_property_violent2","recid_stalking_violent2","recid_trespass_violent2","recid_traffic_violent2","recid_voyeurism_violent2","recid_fraud_violent2","recid_stealing_violent2","recid_dui_violent2","recid_murder_violent2","recid_violent6","recid_domestic_violent6","recid_drug_violent6","recid_property_violent6","recid_stalking_violent6","recid_trespass_violent6","recid_traffic_violent6","recid_voyeurism_violent6","recid_fraud_violent6","recid_stealing_violent6","recid_dui_violent6","recid_murder_violent6","nullcharge"
5484,2013-11-25,1,2,1,2,3,"No",2,17,2,-1.17,1,-3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5490,2013-01-02,4,4,8,5,6,"Yes",3,18,10,0.79,9,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5495,2013-05-30,2,3,9,6,4,"Yes",3,20,3,-0.75,1,-2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5496,2014-02-21,2,3,7,5,6,"Yes",1,13,5,-0.61,7,-1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5500,2013-09-23,2,3,6,4,5,"Yes",9,33,4,-0.65,1,-3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5502,2013-01-31,0,1,2,2,0,"No",1,13,4,-0.62,4,-2.03,1,0,0.774640657084189,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,2014-01-31,1,2,4,3,3,"No",2,17,5,-0.39,4,-1.98,1,0,1.1490417522245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,2013-01-01,1,2,2,2,1,"No",2,16,2,-1.21,1,-3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5508,2013-06-19,0,1,1,2,3,"No",3,19,4,-0.65,6,-1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5516,2013-02-14,2,3,4,3,4,"Yes",1,14,1,-1.6,1,-3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5518,2013-08-26,1,2,3,3,2,"No",1,13,1,-1.69,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
552,2013-09-09,1,2,3,3,1,"No",1,12,6,-0.3,5,-1.83,1,0,0.737850787132101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,2013-09-25,1,2,4,3,2,"No",2,17,6,-0.23,5,-1.85,1,1,0.0970225872689938,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5528,2013-05-28,1,2,1,2,1,"No",3,19,6,-0.37,3,-2.32,1,1,0.0711841204654346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,2013-05-01,1,2,6,4,5,"Yes",2,17,9,0.57,9,-0.86,1,0,0.793805612594114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5534,2013-01-09,2,3,5,4,2,"No",3,18,2,-1.19,1,-3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5535,2014-03-06,2,3,7,5,6,"Yes",1,13,6,-0.31,7,-1.32,1,0,1.03011635865845,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5537,2013-03-28,1,2,4,3,5,"Yes",2,16,8,0.12,8,-1.15,1,1,0.129876796714579,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,2013-09-18,2,3,6,4,3,"No",5,22,8,0.22,4,-2.17,1,1,0.107973990417522,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,2013-05-22,2,3,6,4,5,"Yes",6,25,3,-0.98,2,-2.92,1,0,0.505475701574264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,2013-04-15,1,2,5,4,2,"No",1,12,4,-0.86,4,-2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5545,2013-01-13,2,3,7,5,6,"Yes",4,21,8,0.13,8,-1.02,1,0,1.17214236824093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,2014-03-15,2,3,7,5,6,"Yes",4,21,8,0.13,9,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5550,2013-05-18,2,3,9,6,6,"Yes",3,19,10,1.01,10,-0.47,1,0,1.11618754277892,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,2013-08-03,2,3,5,4,5,"Yes",2,16,6,-0.23,2,-2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5552,2013-12-13,2,3,9,6,4,"Yes",7,26,10,0.67,2,-2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5556,2013-05-09,2,3,9,6,4,"Yes",3,20,8,0.11,3,-2.31,1,0,1.37440109514031,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5558,2013-04-23,0,1,3,3,3,"No",2,16,3,-0.91,4,-2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5560,2013-02-04,1,2,1,2,1,"No",3,20,1,-2.27,1,-4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5563,2014-03-15,0,1,0,1,2,"No",2,16,6,-0.27,3,-2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5564,2013-02-09,2,3,5,4,5,"Yes",6,24,4,-0.69,3,-2.46,1,0,1.32392197125257,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2013-10-22,2,3,9,6,4,"Yes",3,18,9,0.55,6,-1.62,1,0,0.75,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,2013-09-06,1,2,3,3,5,"Yes",5,22,7,-0.01,7,-1.46,1,0,1.95225872689938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,2013-11-27,2,3,7,5,6,"Yes",4,20,7,-0.18,5,-1.89,1,0,1.27190280629706,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5578,2013-11-07,2,3,7,5,4,"Yes",8,29,10,0.69,9,-0.87,1,0,0.74880219028063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,2013-04-03,1,2,5,4,2,"No",7,26,9,0.35,5,-1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5582,2013-10-11,2,3,8,5,3,"No",8,28,9,0.48,6,-1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5584,2013-04-04,2,3,9,6,4,"Yes",9,33,7,-0.04,6,-1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5586,2014-01-24,2,3,8,5,3,"No",5,23,8,0.19,5,-1.93,1,1,0.385352498288843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,2013-10-15,2,3,5,4,2,"No",3,21,7,0.15,6,-1.5,1,1,0.326659822039699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5592,2013-03-21,2,3,6,4,3,"No",2,16,5,-0.51,3,-2.25,1,1,0.246064339493498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,2013-01-29,2,3,6,4,6,"Yes",4,21,4,-0.64,3,-2.45,1,0,0.582135523613963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,2013-08-29,2,3,6,4,6,"Yes",4,21,4,-0.64,3,-2.45,1,1,0.151779603011636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5593,2013-10-25,2,3,6,4,6,"Yes",4,21,5,-0.5,3,-2.26,1,0,0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5594,2014-01-18,2,3,8,5,6,"Yes",3,18,10,0.62,6,-1.51,1,0,1.21321013004791,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2014-01-17,3,4,2,2,1,"No",1,13,1,-1.44,1,-3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5604,2014-01-03,6,5,7,5,5,"Yes",3,19,5,-0.41,3,-2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5607,2014-01-08,1,2,2,2,1,"No",6,24,3,-0.81,2,-2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5609,2013-01-24,2,3,7,5,6,"Yes",8,29,6,-0.22,6,-1.63,1,0,0.974161533196441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,2014-02-04,1,2,1,2,3,"No",3,18,1,-1.71,1,-3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5611,2013-02-08,2,3,7,5,6,"Yes",4,21,5,-0.48,4,-2.16,1,0,0.557494866529774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5617,2014-01-20,0,1,3,3,3,"No",3,18,1,-1.93,1,-3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5618,2013-09-14,1,2,1,2,3,"No",1,13,1,-2.32,1,-3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5619,2013-08-19,1,2,3,3,4,"Yes",1,13,10,0.68,8,-1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5621,2013-04-12,2,3,4,3,2,"No",6,25,4,-0.57,2,-2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5626,2013-02-26,2,3,6,4,5,"Yes",7,26,10,0.83,8,-1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5635,2013-11-26,2,3,4,3,2,"No",1,12,1,-2.56,1,-3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5636,2014-02-07,2,3,9,6,4,"Yes",2,17,7,0,4,-2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5637,2014-02-23,0,1,1,2,3,"No",1,12,1,-2.79,1,-4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5638,2013-05-29,2,3,4,3,4,"Yes",1,14,1,-1.72,1,-3.18,0,0,2.3266598220397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,2013-03-26,3,4,3,3,4,"Yes",2,17,1,-1.51,2,-2.67,1,0,0.629876796714579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5646,2013-04-26,2,3,8,5,4,"Yes",5,23,6,-0.29,7,-1.27,1,1,0.169404517453799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5650,2013-08-07,2,3,5,4,3,"No",1,13,4,-0.59,4,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5651,2013-05-03,2,3,8,5,5,"Yes",7,27,5,-0.4,3,-2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5652,2014-02-04,1,2,1,2,3,"No",1,14,2,-1.41,1,-3.31,1,1,0.0657084188911704,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5657,2013-02-27,2,3,8,5,5,"Yes",7,27,9,0.58,9,-0.73,1,1,0.427618069815195,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,2014-02-25,4,4,7,5,5,"Yes",3,18,8,0.29,7,-1.31,1,0,0.6572553045859,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,2013-02-19,1,2,1,2,1,"No",2,16,5,-0.33,3,-2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5664,2013-10-22,2,3,6,4,3,"No",5,22,2,-1.32,1,-3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5665,2013-02-04,1,2,2,2,3,"No",6,23,3,-1.21,1,-3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5666,2013-04-18,2,3,5,4,3,"No",3,20,4,-0.6,2,-2.71,0,0,2.54106776180698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,2013-03-27,2,3,9,6,6,"Yes",6,24,6,-0.2,6,-1.64,1,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,2014-03-19,2,3,9,6,6,"Yes",6,24,6,-0.13,6,-1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5668,2013-05-19,2,3,6,4,5,"Yes",8,30,7,0.08,8,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
567,2013-12-22,0,1,1,2,3,"No",4,20,1,-1.84,1,-4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5671,2013-05-12,2,3,5,4,2,"No",1,15,6,-0.27,2,-2.56,1,0,1.78285420944559,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,2013-08-14,2,3,6,4,5,"Yes",1,15,3,-0.87,2,-2.78,1,1,0.207734428473648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5677,2013-10-03,2,3,8,5,5,"Yes",5,23,4,-0.74,1,-3.11,1,0,0.982375085557837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,2013-05-17,2,3,9,6,4,"Yes",9,32,9,0.55,10,-0.47,0,0,2.03832991101985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5679,2013-03-21,2,3,7,5,4,"Yes",3,18,9,0.35,9,-0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5680,2013-04-28,2,3,6,4,6,"Yes",3,19,5,-0.34,4,-2.12,1,0,0.821184120465435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,2013-12-08,1,2,4,3,2,"No",8,28,8,0.17,3,-2.48,1,1,0.127138945927447,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,2014-01-25,2,3,8,5,3,"No",8,28,9,0.32,3,-2.48,1,0,0.863449691991786,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,2013-05-28,0,1,0,1,0,"No",4,21,5,-0.51,2,-2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5693,2013-04-25,2,3,9,6,6,"Yes",6,24,7,0.03,5,-1.88,1,0,0.576659822039699,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2013-02-28,2,3,4,3,2,"No",1,15,1,-1.77,1,-3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
